AGE,PER_NO,SEX,STATE,ST_CASE,YEAR
52,1,2,6,62332,2018
20,1,2,6,62338,2018
55,1,2,6,62340,2018
51,1,1,6,62341,2018
19,1,1,6,62347,2018
44,1,1,6,62351,2018
81,1,1,6,62360,2018
57,1,1,6,62363,2018
61,1,2,6,62366,2018
41,1,2,6,62376,2018
29,1,1,6,62378,2018
47,1,1,6,62380,2018
51,1,1,6,62385,2018
38,1,1,6,62386,2018
75,1,2,6,62387,2018
51,1,2,6,62389,2018
62,1,1,6,62393,2018
22,1,1,6,62397,2018
70,1,2,6,62398,2018
31,1,2,6,62399,2018
68,1,1,6,62408,2018
91,1,1,6,62409,2018
52,1,2,6,62410,2018
55,1,1,6,62418,2018
62,1,1,6,62423,2018
63,1,1,6,62427,2018
56,1,1,6,62428,2018
61,1,2,6,62431,2018
82,1,1,6,62434,2018
31,1,1,6,62440,2018
40,1,1,6,62442,2018
38,1,1,6,62450,2018
25,1,1,6,62451,2018
29,1,1,6,62452,2018
53,1,1,6,62455,2018
37,1,1,6,62460,2018
22,1,1,6,62466,2018
71,1,2,6,62469,2018
36,1,2,6,62473,2018
49,1,1,6,62476,2018
25,1,1,6,62484,2018
38,1,1,6,62486,2018
38,1,1,6,62487,2018
34,1,1,6,62489,2018
65,1,1,6,62490,2018
23,1,1,6,62495,2018
56,1,2,6,62498,2018
41,1,2,6,62501,2018
43,1,1,6,62503,2018
65,1,1,6,62505,2018
46,1,2,6,62517,2018
48,1,2,6,62529,2018
66,1,1,6,62533,2018
40,1,2,6,62535,2018
32,1,1,6,62537,2018
23,1,2,6,62544,2018
80,1,1,6,62554,2018
64,1,1,6,62557,2018
19,1,1,6,62567,2018
39,1,1,6,62568,2018
3,2,1,6,62568,2018
51,1,1,6,62572,2018
24,1,1,6,62574,2018
47,1,1,6,62579,2018
53,1,2,6,62582,2018
46,1,2,6,62584,2018
23,1,1,6,62591,2018
77,1,1,6,62597,2018
68,1,1,6,62598,2018
64,1,1,6,62600,2018
33,1,1,6,62611,2018
70,1,2,6,62612,2018
71,1,1,6,62614,2018
34,1,2,6,62615,2018
24,1,1,6,62616,2018
20,1,2,6,62617,2018
66,1,1,6,62628,2018
33,1,1,6,62631,2018
37,1,2,6,62636,2018
22,1,1,6,62640,2018
39,1,1,6,62651,2018
48,1,1,6,62652,2018
48,1,2,6,62656,2018
57,1,1,6,62657,2018
62,1,2,6,62658,2018
88,1,1,6,62659,2018
21,1,1,6,62663,2018
24,1,1,6,62664,2018
32,1,2,6,62669,2018
22,1,1,6,62672,2018
54,1,1,6,62674,2018
19,1,1,6,62676,2018
55,1,1,6,62679,2018
65,1,1,6,62681,2018
38,2,1,6,62685,2018
54,1,1,6,62694,2018
86,1,2,6,62695,2018
999,1,2,6,62698,2018
78,1,1,6,62702,2018
77,1,2,6,62713,2018
21,1,1,6,62721,2018
47,1,1,6,62722,2018
83,1,1,6,62723,2018
57,1,2,6,62725,2018
69,1,1,6,62726,2018
77,1,1,6,62727,2018
40,1,1,6,62737,2018
21,1,1,6,62738,2018
82,1,1,6,62742,2018
54,1,1,6,62748,2018
57,1,2,6,62752,2018
72,1,1,6,62753,2018
74,1,1,6,62755,2018
48,1,2,6,62756,2018
29,1,1,6,62762,2018
35,1,1,6,62763,2018
61,1,1,6,62766,2018
60,1,1,6,62767,2018
21,1,1,6,62769,2018
11,1,1,6,62771,2018
46,1,1,6,62778,2018
80,1,1,6,62781,2018
48,1,1,6,62782,2018
51,1,1,6,62783,2018
49,1,1,6,62785,2018
43,1,1,6,62786,2018
20,1,1,6,62789,2018
69,1,1,6,62790,2018
26,1,1,6,62792,2018
63,1,2,6,62793,2018
70,1,1,6,62795,2018
75,1,1,6,62796,2018
32,1,1,6,62801,2018
62,1,2,6,62802,2018
53,1,2,6,62805,2018
35,1,1,6,62806,2018
55,1,1,6,62807,2018
52,1,2,6,62808,2018
64,1,2,6,62809,2018
54,1,1,6,62810,2018
77,1,2,6,62813,2018
46,1,2,6,62814,2018
26,2,2,6,62816,2018
54,1,2,6,62819,2018
50,1,1,6,62820,2018
31,1,1,6,62826,2018
70,1,1,6,62827,2018
55,1,1,6,62828,2018
56,1,1,6,62833,2018
56,1,1,6,62836,2018
71,1,1,6,62838,2018
54,1,1,6,62840,2018
49,1,1,6,62843,2018
27,1,1,6,62849,2018
23,1,1,6,62850,2018
35,1,1,6,62851,2018
86,1,1,6,62859,2018
63,1,1,6,62860,2018
64,1,1,6,62861,2018
22,1,2,6,62864,2018
65,1,2,6,62865,2018
24,1,1,6,62871,2018
22,1,2,6,62873,2018
17,1,2,6,62878,2018
49,1,1,6,62880,2018
51,1,1,6,62881,2018
64,1,1,6,62883,2018
69,1,1,6,62884,2018
57,1,1,6,62889,2018
46,1,1,6,62893,2018
34,1,1,6,62895,2018
56,1,1,6,62897,2018
81,1,2,6,62902,2018
87,1,2,6,62903,2018
43,1,1,6,62904,2018
28,1,1,6,62910,2018
46,1,1,6,62911,2018
36,1,1,6,62914,2018
22,1,1,6,62918,2018
65,1,2,6,62920,2018
66,1,1,6,62922,2018
31,1,2,6,62926,2018
55,1,1,6,62929,2018
52,1,2,6,62930,2018
56,1,1,6,62931,2018
36,1,2,6,62932,2018
82,1,1,6,62939,2018
75,1,1,6,62944,2018
49,1,1,6,62945,2018
45,1,1,6,62949,2018
38,2,1,6,62949,2018
51,1,1,6,62954,2018
53,1,1,6,62957,2018
54,1,1,6,62959,2018
64,1,2,6,62963,2018
40,1,1,6,62964,2018
45,1,2,6,62965,2018
53,1,1,6,62968,2018
29,1,1,6,62969,2018
66,1,1,6,62970,2018
43,1,1,6,62974,2018
68,1,1,6,62979,2018
59,1,1,6,62982,2018
33,1,1,6,62985,2018
84,1,2,6,62987,2018
55,1,2,6,62993,2018
73,1,2,6,62995,2018
28,1,1,6,62996,2018
62,1,1,6,62997,2018
65,1,1,6,63000,2018
37,1,1,6,63001,2018
18,1,2,6,63004,2018
58,1,1,6,63009,2018
88,1,1,6,63010,2018
84,1,1,6,63012,2018
68,1,2,6,63015,2018
26,1,1,6,63018,2018
41,1,2,6,63019,2018
60,1,2,6,63021,2018
66,1,1,6,63024,2018
60,1,1,6,63025,2018
51,1,1,6,63029,2018
42,1,2,6,63031,2018
38,1,1,6,63034,2018
75,1,2,6,63045,2018
62,1,2,6,63047,2018
33,1,1,6,63049,2018
26,1,1,6,63051,2018
56,1,2,6,63058,2018
31,1,1,6,63060,2018
87,1,2,6,63066,2018
22,1,1,6,63070,2018
54,1,1,6,63073,2018
82,1,1,6,63075,2018
68,1,2,6,63076,2018
48,1,2,6,63077,2018
18,1,1,6,63090,2018
70,1,2,6,63091,2018
65,1,1,6,63094,2018
78,1,1,6,63095,2018
28,1,2,6,63098,2018
25,1,1,6,63099,2018
25,1,1,6,63102,2018
54,1,1,6,63103,2018
40,1,1,6,63110,2018
62,1,2,6,63112,2018
69,1,1,6,63114,2018
56,1,2,6,63115,2018
65,1,2,6,63116,2018
71,1,2,6,63117,2018
56,1,2,6,63121,2018
50,1,1,6,63123,2018
65,1,1,6,63125,2018
62,1,1,6,63131,2018
39,1,1,6,63139,2018
28,1,2,6,63148,2018
45,1,1,6,63151,2018
86,1,2,6,63153,2018
64,1,1,6,63162,2018
71,1,1,6,63164,2018
49,1,1,6,63166,2018
74,1,1,6,63167,2018
79,1,2,6,63169,2018
39,1,2,6,63172,2018
56,1,2,6,63173,2018
48,1,1,6,63175,2018
35,1,2,6,63176,2018
42,1,1,6,63178,2018
35,1,1,6,63179,2018
16,1,1,6,63185,2018
60,1,2,6,63187,2018
61,1,1,6,63190,2018
68,1,1,6,63191,2018
64,1,1,6,63193,2018
27,1,1,6,63199,2018
54,1,1,6,63201,2018
77,1,1,6,63207,2018
55,1,1,6,63211,2018
86,1,1,6,63212,2018
53,1,1,6,63214,2018
32,1,1,6,63215,2018
19,1,2,6,63217,2018
57,1,1,6,63220,2018
83,1,1,6,63221,2018
71,1,2,6,63222,2018
39,1,1,6,63228,2018
67,1,1,6,63229,2018
77,1,1,6,63230,2018
58,1,1,6,63231,2018
22,1,1,6,63236,2018
87,1,1,6,63239,2018
50,1,2,6,63240,2018
26,1,1,6,63242,2018
84,1,2,6,63243,2018
73,1,1,6,63245,2018
35,1,2,6,63246,2018
29,1,1,6,63248,2018
52,1,1,6,63249,2018
22,1,2,6,63252,2018
30,1,2,6,63254,2018
55,1,1,6,63260,2018
37,1,1,6,63265,2018
24,1,1,6,63270,2018
49,1,2,6,63271,2018
27,1,2,6,63273,2018
55,1,2,6,63276,2018
47,1,1,6,63279,2018
60,1,1,6,63283,2018
51,1,2,6,63285,2018
47,1,1,6,63286,2018
29,1,2,6,63287,2018
48,1,1,6,63289,2018
81,1,2,6,63290,2018
58,1,2,6,63292,2018
6,1,2,6,63299,2018
19,1,2,6,63308,2018
74,1,2,6,63310,2018
30,1,1,6,63315,2018
30,1,1,6,63318,2018
51,1,2,6,63320,2018
1,1,2,6,63328,2018
60,1,1,6,63335,2018
73,1,1,6,63336,2018
33,1,1,6,63341,2018
61,1,2,6,63342,2018
51,1,1,6,63345,2018
55,1,1,6,63349,2018
68,1,2,6,63351,2018
70,1,1,6,63353,2018
40,1,1,6,63358,2018
33,1,1,6,63359,2018
69,1,2,6,63361,2018
39,1,1,6,63363,2018
1,1,1,6,63367,2018
73,1,1,6,63368,2018
56,1,1,6,63370,2018
1,1,1,6,63374,2018
33,1,1,6,63378,2018
66,1,1,6,63379,2018
59,1,2,6,63380,2018
6,1,1,6,63383,2018
26,1,1,6,63384,2018
28,1,1,6,63385,2018
14,1,1,6,63389,2018
46,1,2,6,63391,2018
35,1,2,6,63393,2018
78,1,1,6,63395,2018
70,1,2,6,63396,2018
43,1,2,6,63397,2018
79,1,1,6,63398,2018
78,1,1,6,63401,2018
58,1,1,6,63403,2018
48,1,1,6,63404,2018
38,1,1,6,63406,2018
49,1,2,6,63408,2018
33,1,1,6,63410,2018
31,1,1,6,63411,2018
64,1,2,6,63412,2018
2,1,2,6,63415,2018
74,1,2,6,63426,2018
81,1,1,6,63427,2018
45,1,1,6,63429,2018
61,1,1,6,63430,2018
38,1,1,6,63431,2018
66,1,2,6,63433,2018
51,1,2,6,63439,2018
33,1,2,6,63445,2018
71,1,1,6,63453,2018
32,1,1,6,63454,2018
61,1,2,6,63461,2018
80,1,2,6,63462,2018
34,1,1,6,63465,2018
31,1,1,6,63467,2018
64,1,1,6,63468,2018
55,1,1,6,63469,2018
47,1,1,6,63471,2018
43,1,2,6,63474,2018
63,1,1,6,63481,2018
55,1,1,6,63483,2018
42,1,2,6,63485,2018
55,1,2,6,63486,2018
65,1,2,6,63487,2018
50,1,1,6,63489,2018
66,1,1,6,63491,2018
41,1,2,6,63497,2018
85,1,1,6,63498,2018
58,1,2,6,63499,2018
68,1,1,6,63500,2018
57,1,2,6,63501,2018
50,1,1,6,63502,2018
56,1,2,6,63503,2018
24,1,1,6,63505,2018
57,1,2,6,63506,2018
39,1,2,6,63512,2018
26,1,2,6,63514,2018
42,1,2,6,63516,2018
26,1,1,6,63520,2018
85,1,1,6,63521,2018
68,1,1,6,63523,2018
0,1,2,6,63526,2018
58,1,2,6,63527,2018
75,1,1,6,63529,2018
60,1,1,8,80004,2018
62,1,1,8,80007,2018
68,1,1,8,80008,2018
57,1,1,8,80010,2018
42,1,1,8,80012,2018
16,1,2,8,80018,2018
76,1,1,8,80032,2018
63,1,1,8,80040,2018
48,1,1,8,80042,2018
59,1,2,8,80053,2018
41,1,1,8,80055,2018
64,1,1,8,80069,2018
37,1,1,8,80071,2018
45,1,1,8,80075,2018
89,1,2,8,80081,2018
40,1,1,8,80103,2018
47,1,1,8,80119,2018
71,1,1,8,80122,2018
43,1,1,8,80128,2018
16,1,1,8,80133,2018
18,1,2,8,80153,2018
32,1,1,8,80163,2018
17,1,2,8,80170,2018
28,1,1,8,80172,2018
65,1,2,8,80185,2018
47,1,1,8,80186,2018
59,1,1,8,80188,2018
55,1,1,8,80194,2018
55,1,2,8,80198,2018
58,1,1,8,80223,2018
42,1,2,8,80228,2018
63,1,1,8,80234,2018
55,1,2,8,80242,2018
48,1,1,8,80259,2018
13,1,1,8,80269,2018
28,1,1,8,80286,2018
30,1,1,8,80304,2018
17,1,2,8,80306,2018
36,1,2,8,80315,2018
79,1,1,8,80316,2018
81,1,1,8,80318,2018
62,1,1,8,80320,2018
48,1,2,8,80332,2018
63,1,2,8,80334,2018
59,1,1,8,80355,2018
26,1,1,8,80356,2018
62,1,1,8,80357,2018
54,1,1,8,80365,2018
43,1,1,8,80375,2018
41,1,2,8,80377,2018
20,1,1,8,80378,2018
48,1,1,8,80379,2018
15,1,1,8,80380,2018
70,1,1,8,80381,2018
50,1,1,8,80385,2018
31,1,1,8,80417,2018
67,1,2,8,80426,2018
30,1,2,8,80427,2018
25,1,1,8,80428,2018
62,1,1,8,80432,2018
32,1,1,8,80435,2018
65,1,1,8,80437,2018
57,1,1,8,80438,2018
32,1,1,8,80444,2018
47,1,1,8,80445,2018
52,1,1,8,80449,2018
63,1,1,8,80454,2018
35,1,1,8,80456,2018
36,1,1,8,80472,2018
88,1,1,8,80473,2018
26,1,2,8,80487,2018
39,1,1,8,80488,2018
40,1,2,8,80490,2018
44,1,1,8,80491,2018
66,1,1,8,80504,2018
43,1,2,8,80511,2018
61,1,1,8,80514,2018
19,1,1,8,80517,2018
48,1,2,8,80522,2018
65,1,2,8,80523,2018
30,1,2,8,80536,2018
52,1,2,8,80547,2018
54,1,2,8,80550,2018
55,1,1,8,80551,2018
55,1,1,8,80568,2018
61,1,1,8,80573,2018
59,1,1,8,80578,2018
51,1,1,8,80590,2018
63,1,1,8,80593,2018
24,1,2,9,90012,2018
23,2,2,9,90012,2018
70,1,1,9,90014,2018
61,1,2,9,90016,2018
56,1,1,9,90023,2018
74,1,1,9,90030,2018
59,1,2,9,90031,2018
34,1,1,9,90033,2018
36,1,1,9,90037,2018
32,1,1,9,90041,2018
50,1,1,9,90059,2018
58,1,1,9,90060,2018
38,1,1,9,90063,2018
65,1,1,9,90067,2018
40,1,1,9,90075,2018
61,1,2,9,90077,2018
64,1,1,9,90107,2018
24,1,1,9,90111,2018
85,1,2,9,90116,2018
34,1,1,9,90132,2018
59,1,1,9,90134,2018
59,1,1,9,90135,2018
65,1,2,9,90139,2018
36,1,1,9,90142,2018
56,1,2,9,90143,2018
58,2,2,9,90147,2018
64,1,1,9,90148,2018
55,1,2,9,90155,2018
48,1,2,9,90166,2018
43,1,1,9,90181,2018
34,1,1,9,90183,2018
62,1,2,9,90185,2018
54,1,2,9,90186,2018
34,1,1,9,90194,2018
25,1,1,9,90199,2018
69,1,2,9,90200,2018
35,1,2,9,90201,2018
30,1,2,9,90202,2018
47,1,2,9,90204,2018
80,1,1,9,90205,2018
50,1,2,9,90214,2018
43,1,1,9,90220,2018
52,1,1,9,90221,2018
60,1,1,9,90223,2018
24,1,1,9,90228,2018
61,1,1,9,90237,2018
51,1,2,9,90242,2018
55,1,2,9,90244,2018
51,1,2,9,90248,2018
25,1,2,9,90252,2018
80,1,2,9,90255,2018
89,1,2,9,90258,2018
27,1,2,9,90265,2018
58,1,1,9,90267,2018
55,1,2,9,90269,2018
80,1,2,9,90270,2018
31,1,1,9,90272,2018
77,1,2,9,90273,2018
40,1,2,9,90279,2018
21,1,2,10,100008,2018
40,1,1,10,100013,2018
37,1,1,10,100021,2018
9,1,2,10,100024,2018
60,1,2,10,100026,2018
30,1,2,10,100030,2018
40,1,2,10,100032,2018
63,1,2,10,100044,2018
33,1,1,10,100050,2018
39,1,1,10,100051,2018
85,1,1,10,100052,2018
23,1,1,10,100056,2018
38,1,1,10,100060,2018
59,1,1,10,100062,2018
54,1,1,10,100063,2018
22,1,1,10,100065,2018
25,1,2,10,100068,2018
79,1,1,10,100069,2018
32,1,2,10,100071,2018
33,1,1,10,100073,2018
2,1,1,10,100081,2018
29,1,1,10,100082,2018
39,1,2,10,100094,2018
40,1,1,11,110001,2018
19,1,1,11,110003,2018
67,1,1,11,110005,2018
42,1,1,11,110008,2018
40,1,1,11,110010,2018
26,1,1,11,110013,2018
67,1,2,11,110018,2018
49,1,2,11,110019,2018
51,1,2,11,110024,2018
61,1,2,11,110030,2018
85,2,2,11,110030,2018
25,1,1,12,120004,2018
53,1,1,12,120007,2018
35,1,2,12,120011,2018
58,1,1,12,120012,2018
30,1,1,12,120023,2018
54,1,2,12,120038,2018
66,1,1,12,120042,2018
20,1,1,12,120049,2018
28,1,1,12,120060,2018
27,1,2,12,120064,2018
18,1,1,12,120066,2018
69,2,2,12,120070,2018
998,1,1,12,120076,2018
58,1,1,12,120082,2018
30,1,1,12,120083,2018
70,1,1,12,120085,2018
25,1,1,12,120094,2018
53,1,1,12,120096,2018
999,1,1,12,120097,2018
56,1,1,12,120101,2018
60,1,2,12,120103,2018
53,1,2,12,120106,2018
24,1,1,12,120108,2018
24,1,1,12,120109,2018
24,2,1,12,120109,2018
33,1,1,12,120126,2018
78,1,2,12,120130,2018
56,1,1,12,120135,2018
58,1,1,12,120136,2018
73,1,2,12,120139,2018
80,1,2,12,120142,2018
79,1,1,12,120148,2018
91,1,2,12,120151,2018
34,1,1,12,120152,2018
64,1,2,12,120161,2018
35,1,2,12,120162,2018
28,1,2,12,120170,2018
79,1,2,12,120173,2018
63,1,1,12,120174,2018
26,1,1,12,120175,2018
78,1,1,12,120176,2018
55,1,2,12,120179,2018
79,1,1,12,120180,2018
68,1,2,12,120181,2018
45,1,1,12,120183,2018
23,1,1,12,120186,2018
36,1,2,12,120194,2018
85,1,1,12,120198,2018
41,1,1,12,120205,2018
62,1,1,12,120208,2018
32,1,1,12,120215,2018
63,1,1,12,120216,2018
34,1,1,12,120221,2018
26,1,1,12,120237,2018
51,1,1,12,120239,2018
31,1,2,12,120242,2018
47,1,1,12,120245,2018
31,1,2,12,120247,2018
35,1,2,12,120250,2018
27,1,2,12,120255,2018
60,1,1,12,120259,2018
28,1,1,12,120260,2018
54,1,1,12,120267,2018
43,1,1,12,120271,2018
28,1,2,12,120275,2018
34,1,1,12,120281,2018
57,2,1,12,120281,2018
40,1,2,12,120284,2018
44,1,1,12,120289,2018
998,1,9,12,120291,2018
43,1,1,12,120293,2018
59,1,1,12,120296,2018
53,1,2,12,120298,2018
86,1,2,12,120303,2018
41,1,1,12,120307,2018
78,1,1,12,120309,2018
92,1,2,12,120315,2018
19,1,2,12,120316,2018
63,1,1,12,120317,2018
999,1,1,12,120320,2018
34,1,1,12,120326,2018
73,1,1,12,120327,2018
62,1,1,12,120340,2018
66,1,1,12,120342,2018
74,1,1,12,120343,2018
55,1,1,12,120344,2018
68,1,1,12,120345,2018
70,1,2,12,120346,2018
20,1,2,12,120349,2018
39,1,2,12,120350,2018
28,2,2,12,120350,2018
87,1,1,12,120351,2018
38,1,1,12,120356,2018
55,1,1,12,120365,2018
53,1,1,12,120394,2018
47,1,2,12,120398,2018
33,1,1,12,120402,2018
70,1,2,12,120418,2018
63,1,1,12,120420,2018
27,1,2,12,120428,2018
49,1,1,12,120429,2018
27,1,1,12,120431,2018
62,1,1,12,120436,2018
66,1,2,12,120438,2018
20,1,2,12,120444,2018
62,1,1,12,120450,2018
45,1,2,12,120460,2018
19,1,1,12,120462,2018
71,1,2,12,120466,2018
36,1,1,12,120468,2018
25,1,2,12,120469,2018
30,1,1,12,120471,2018
35,1,2,12,120474,2018
49,1,1,12,120482,2018
65,1,1,12,120495,2018
53,1,2,12,120497,2018
25,1,1,12,120499,2018
998,1,2,12,120502,2018
26,1,1,12,120504,2018
24,1,1,12,120505,2018
86,1,1,12,120510,2018
65,1,1,12,120512,2018
59,1,2,12,120513,2018
16,1,1,12,120515,2018
65,1,1,12,120516,2018
69,1,1,12,120520,2018
48,1,1,12,120522,2018
57,1,1,12,120539,2018
28,1,1,12,120542,2018
47,1,1,12,120547,2018
77,1,1,12,120558,2018
49,1,1,12,120560,2018
20,1,1,12,120565,2018
39,1,1,12,120568,2018
27,1,2,12,120572,2018
69,1,2,12,120575,2018
39,1,1,12,120586,2018
27,2,1,12,120588,2018
30,1,2,12,120591,2018
70,1,1,12,120596,2018
55,1,1,12,120600,2018
25,1,1,12,120604,2018
63,1,1,12,120608,2018
80,1,1,12,120616,2018
67,1,2,12,120617,2018
61,1,1,12,120630,2018
60,1,1,12,120636,2018
34,1,1,12,120643,2018
998,1,1,12,120652,2018
71,1,2,12,120664,2018
51,1,1,12,120674,2018
68,1,2,12,120677,2018
68,1,2,12,120681,2018
53,1,2,12,120687,2018
41,1,1,12,120695,2018
65,1,1,12,120702,2018
73,1,1,12,120704,2018
54,1,2,12,120705,2018
73,1,2,12,120706,2018
61,1,2,12,120708,2018
94,1,1,12,120710,2018
8,1,2,12,120714,2018
32,1,1,12,120716,2018
58,1,1,12,120725,2018
68,1,1,12,120728,2018
60,1,1,12,120730,2018
50,1,2,12,120733,2018
87,1,1,12,120736,2018
60,1,2,12,120744,2018
32,1,1,12,120748,2018
58,1,2,12,120749,2018
70,1,1,12,120750,2018
65,1,2,12,120751,2018
21,1,1,12,120755,2018
41,1,1,12,120756,2018
75,1,2,12,120757,2018
72,1,2,12,120758,2018
73,1,1,12,120761,2018
45,1,1,12,120762,2018
40,1,2,12,120763,2018
37,1,1,12,120765,2018
57,1,2,12,120767,2018
78,1,1,12,120775,2018
23,1,1,12,120782,2018
29,1,1,12,120798,2018
61,1,1,12,120807,2018
46,1,1,12,120812,2018
49,1,1,12,120836,2018
45,1,2,12,120838,2018
62,1,1,12,120843,2018
51,1,2,12,120854,2018
39,1,1,12,120855,2018
46,1,2,12,120856,2018
51,1,1,12,120860,2018
48,1,1,12,120864,2018
31,1,1,12,120865,2018
20,1,1,12,120869,2018
41,1,1,12,120874,2018
52,1,1,12,120875,2018
21,1,1,12,120876,2018
25,1,2,12,120877,2018
57,1,1,12,120881,2018
51,1,2,12,120890,2018
60,1,1,12,120897,2018
58,1,2,12,120901,2018
49,1,1,12,120905,2018
49,1,1,12,120909,2018
32,1,1,12,120911,2018
1,1,1,12,120917,2018
33,1,1,12,120921,2018
30,1,1,12,120923,2018
51,1,2,12,120924,2018
45,1,1,12,120925,2018
23,1,1,12,120931,2018
18,1,2,12,120936,2018
58,1,2,12,120939,2018
998,1,2,12,120962,2018
37,1,1,12,120967,2018
12,1,1,12,120983,2018
72,1,1,12,120985,2018
51,1,1,12,120991,2018
0,1,2,12,120992,2018
47,1,1,12,120993,2018
85,1,1,12,120999,2018
31,1,1,12,121005,2018
17,1,1,12,121009,2018
68,1,1,12,121010,2018
47,1,1,12,121015,2018
52,1,1,12,121017,2018
55,1,1,12,121018,2018
16,1,2,12,121021,2018
48,1,1,12,121024,2018
16,1,1,12,121027,2018
33,1,2,12,121035,2018
21,2,1,12,121035,2018
35,1,1,12,121050,2018
34,1,2,12,121051,2018
79,1,1,12,121053,2018
67,1,2,12,121055,2018
59,1,1,12,121058,2018
76,1,1,12,121059,2018
70,1,1,12,121064,2018
22,1,1,12,121065,2018
45,1,1,12,121070,2018
61,1,1,12,121071,2018
30,1,1,12,121083,2018
26,1,2,12,121085,2018
29,1,1,12,121086,2018
35,1,2,12,121099,2018
70,1,1,12,121103,2018
1,1,1,12,121106,2018
22,1,2,12,121112,2018
54,1,1,12,121118,2018
49,1,1,12,121129,2018
19,1,1,12,121134,2018
70,1,1,12,121140,2018
37,1,2,12,121142,2018
54,1,1,12,121143,2018
63,1,2,12,121144,2018
66,1,1,12,121146,2018
24,1,2,12,121158,2018
1,1,2,12,121167,2018
53,1,2,12,121175,2018
57,1,9,12,121181,2018
38,1,2,12,121185,2018
80,1,1,12,121193,2018
59,1,1,12,121196,2018
73,1,1,12,121199,2018
36,1,2,12,121200,2018
72,1,1,12,121203,2018
45,1,1,12,121205,2018
49,1,1,12,121215,2018
81,1,1,12,121217,2018
49,1,1,12,121221,2018
63,1,1,12,121237,2018
31,1,1,12,121242,2018
61,1,1,12,121249,2018
56,1,1,12,121255,2018
46,1,1,12,121260,2018
55,1,2,12,121262,2018
28,2,2,12,121267,2018
0,3,2,12,121267,2018
62,1,1,12,121269,2018
72,1,1,12,121276,2018
54,1,2,12,121277,2018
7,1,1,12,121283,2018
78,1,1,12,121288,2018
83,1,1,12,121289,2018
17,1,1,12,121290,2018
998,1,9,12,121293,2018
19,1,1,12,121300,2018
49,1,1,12,121304,2018
26,1,1,12,121309,2018
74,1,2,12,121312,2018
45,1,2,12,121314,2018
26,1,1,12,121315,2018
24,1,1,12,121319,2018
39,1,1,12,121324,2018
40,1,1,12,121326,2018
50,1,1,12,121330,2018
76,1,2,12,121334,2018
17,1,2,12,121340,2018
46,1,1,12,121345,2018
59,1,2,12,121362,2018
61,1,1,12,121364,2018
74,1,1,12,121365,2018
80,2,2,12,121365,2018
35,1,1,12,121368,2018
55,1,1,12,121377,2018
58,1,1,12,121383,2018
79,1,2,12,121401,2018
65,1,2,12,121403,2018
62,1,2,12,121415,2018
62,1,2,12,121435,2018
35,1,2,12,121437,2018
40,1,1,12,121441,2018
58,1,2,12,121443,2018
40,1,2,12,121453,2018
28,1,1,12,121458,2018
64,1,1,12,121459,2018
31,1,1,12,121462,2018
63,1,2,12,121463,2018
30,1,1,12,121467,2018
51,1,2,12,121475,2018
76,1,1,12,121482,2018
58,1,1,12,121484,2018
33,1,1,12,121485,2018
52,1,1,12,121492,2018
21,1,1,12,121502,2018
41,1,1,12,121508,2018
46,1,1,12,121513,2018
81,1,1,12,121516,2018
54,1,2,12,121531,2018
42,1,1,12,121536,2018
34,1,1,12,121540,2018
72,1,1,12,121545,2018
45,1,1,12,121548,2018
45,1,1,12,121549,2018
57,1,1,12,121550,2018
67,1,1,12,121551,2018
73,1,2,12,121552,2018
68,1,2,12,121558,2018
33,1,1,12,121566,2018
41,1,1,12,121567,2018
52,1,2,12,121570,2018
78,1,1,12,121572,2018
38,1,1,12,121574,2018
29,1,2,12,121580,2018
40,1,2,12,121584,2018
61,1,2,12,121586,2018
38,1,1,12,121587,2018
53,1,1,12,121588,2018
23,1,1,12,121592,2018
79,1,2,12,121593,2018
74,1,2,12,121594,2018
25,1,2,12,121597,2018
6,1,1,12,121599,2018
66,1,1,12,121602,2018
66,1,1,12,121607,2018
41,1,2,12,121616,2018
92,1,1,12,121625,2018
61,1,1,12,121626,2018
38,1,1,12,121631,2018
78,1,2,12,121637,2018
24,1,1,12,121648,2018
68,1,1,12,121649,2018
63,1,1,12,121652,2018
24,1,1,12,121656,2018
26,1,1,12,121661,2018
83,1,1,12,121671,2018
52,1,1,12,121680,2018
55,1,1,12,121684,2018
65,1,2,12,121689,2018
11,1,1,12,121691,2018
63,1,1,12,121694,2018
34,1,1,12,121701,2018
51,1,1,12,121708,2018
53,1,1,12,121712,2018
26,1,1,12,121722,2018
61,1,1,12,121725,2018
81,1,1,12,121727,2018
39,1,1,12,121730,2018
59,1,1,12,121731,2018
63,1,1,12,121753,2018
43,1,2,12,121767,2018
16,1,1,12,121772,2018
23,1,1,12,121783,2018
47,1,1,12,121787,2018
17,1,1,12,121793,2018
62,1,1,12,121795,2018
34,1,2,12,121805,2018
27,1,1,12,121807,2018
44,1,1,12,121809,2018
11,1,1,12,121813,2018
35,1,2,12,121827,2018
66,1,1,12,121834,2018
62,1,1,12,121843,2018
27,1,1,12,121846,2018
92,1,2,12,121851,2018
51,1,1,12,121854,2018
62,1,1,12,121856,2018
40,1,2,12,121860,2018
30,1,2,12,121861,2018
47,1,1,12,121862,2018
25,1,1,12,121863,2018
53,1,1,12,121864,2018
33,3,2,12,121870,2018
24,4,2,12,121870,2018
30,1,1,12,121879,2018
37,1,2,12,121885,2018
50,1,1,12,121888,2018
58,1,2,12,121889,2018
54,1,1,12,121907,2018
